location,diabetes_prevalence,total_cases,date
Panama,8.33,61442,2020-07-28
Panama,8.33,62223,2020-07-29
Panama,8.33,63269,2020-07-30
Panama,8.33,64191,2020-07-31
Panama,8.33,65256,2020-08-01
Panama,8.33,66383,2020-08-02
Panama,8.33,67453,2020-08-03
Panama,8.33,68456,2020-08-04
Panama,8.33,69424,2020-08-05
Panama,8.33,70231,2020-08-06
Panama,8.33,71418,2020-08-07
Panama,8.33,72560,2020-08-08
Panama,8.33,73651,2020-08-09
Panama,8.33,74492,2020-08-10
Peru,5.95,NA,2020-03-04
Peru,5.95,NA,2020-03-05
Peru,5.95,NA,2020-03-06
Peru,5.95,1,2020-03-07
Peru,5.95,NA,2020-03-08
Peru,5.95,7,2020-03-09
Peru,5.95,9,2020-03-10
Peru,5.95,11,2020-03-11
Peru,5.95,17,2020-03-12
Peru,5.95,22,2020-03-13
Peru,5.95,38,2020-03-14
Peru,5.95,43,2020-03-15
Peru,5.95,71,2020-03-16
Peru,5.95,86,2020-03-17
Peru,5.95,117,2020-03-18
Peru,5.95,145,2020-03-19
Peru,5.95,234,2020-03-20
Peru,5.95,263,2020-03-21
Peru,5.95,318,2020-03-22
Peru,5.95,363,2020-03-23
Peru,5.95,395,2020-03-24
Peru,5.95,416,2020-03-25
Peru,5.95,558,2020-03-26
Peru,5.95,580,2020-03-27
Peru,5.95,635,2020-03-28
Peru,5.95,671,2020-03-29
Peru,5.95,852,2020-03-30
Peru,5.95,950,2020-03-31
Peru,5.95,1065,2020-04-01
Peru,5.95,1323,2020-04-02
Peru,5.95,1414,2020-04-03
Peru,5.95,1595,2020-04-04
Peru,5.95,1746,2020-04-05
Peru,5.95,2281,2020-04-06
Peru,5.95,2561,2020-04-07
Peru,5.95,2954,2020-04-08
Peru,5.95,4342,2020-04-09
Peru,5.95,5256,2020-04-10
Peru,5.95,5897,2020-04-11
Peru,5.95,6848,2020-04-12
Peru,5.95,7519,2020-04-13
Peru,5.95,7519,2020-04-14
Peru,5.95,10303,2020-04-15
Peru,5.95,11475,2020-04-16
Peru,5.95,12491,2020-04-17
Peru,5.95,13489,2020-04-18
Peru,5.95,14420,2020-04-19
Peru,5.95,15628,2020-04-20
Peru,5.95,16325,2020-04-21
Peru,5.95,17837,2020-04-22
Peru,5.95,19250,2020-04-23
Peru,5.95,20914,2020-04-24
Peru,5.95,21648,2020-04-25
Peru,5.95,25331,2020-04-26
Peru,5.95,27517,2020-04-27
Peru,5.95,28699,2020-04-28
Peru,5.95,31190,2020-04-29
Peru,5.95,33931,2020-04-30
Peru,5.95,36976,2020-05-01
Peru,5.95,40459,2020-05-02
Peru,5.95,42534,2020-05-03
Peru,5.95,45928,2020-05-04
Peru,5.95,47372,2020-05-05
Peru,5.95,51189,2020-05-06
Peru,5.95,54817,2020-05-07
Peru,5.95,58526,2020-05-08
Peru,5.95,61847,2020-05-09
Peru,5.95,65015,2020-05-10
Peru,5.95,67307,2020-05-11
Peru,5.95,68822,2020-05-12
Peru,5.95,72059,2020-05-13
Peru,5.95,76306,2020-05-14
Peru,5.95,80604,2020-05-15
Peru,5.95,84495,2020-05-16
Peru,5.95,88541,2020-05-17
Peru,5.95,92273,2020-05-18
Peru,5.95,94933,2020-05-19
Peru,5.95,99483,2020-05-20
Peru,5.95,104020,2020-05-21
Peru,5.95,108769,2020-05-22
Peru,5.95,111698,2020-05-23
Peru,5.95,115754,2020-05-24
Peru,5.95,119959,2020-05-25
Peru,5.95,123979,2020-05-26
Peru,5.95,129751,2020-05-27
Peru,5.95,135905,2020-05-28
Peru,5.95,141779,2020-05-29
Peru,5.95,148285,2020-05-30
Peru,5.95,155671,2020-05-31
Peru,5.95,164476,2020-06-01
Peru,5.95,170039,2020-06-02
Peru,5.95,170039,2020-06-03
Peru,5.95,178914,2020-06-04
Peru,5.95,183198,2020-06-05
Peru,5.95,187400,2020-06-06
Peru,5.95,191758,2020-06-07
Peru,5.95,196515,2020-06-08
Peru,5.95,199696,2020-06-09
Peru,5.95,203736,2020-06-10
Peru,5.95,208823,2020-06-11
Peru,5.95,214788,2020-06-12
Peru,5.95,220749,2020-06-13
Peru,5.95,225132,2020-06-14
Peru,5.95,229736,2020-06-15
Peru,5.95,232992,2020-06-16
Peru,5.95,237156,2020-06-17
Peru,5.95,240908,2020-06-18
Peru,5.95,244388,2020-06-19
Peru,5.95,247925,2020-06-20
Peru,5.95,251338,2020-06-21
Peru,5.95,254936,2020-06-22
Peru,5.95,254936,2020-06-23
Peru,5.95,260810,2020-06-24
Peru,5.95,264689,2020-06-25
Peru,5.95,268602,2020-06-26
Peru,5.95,272364,2020-06-27
Peru,5.95,275989,2020-06-28
Peru,5.95,279419,2020-06-29
Peru,5.95,282365,2020-06-30
Peru,5.95,285213,2020-07-01
Peru,5.95,288477,2020-07-02
Peru,5.95,292004,2020-07-03
Peru,5.95,295599,2020-07-04
Peru,5.95,299080,2020-07-05
Peru,5.95,302718,2020-07-06
Peru,5.95,305703,2020-07-07
Peru,5.95,309278,2020-07-08
Peru,5.95,312911,2020-07-09
Peru,5.95,316448,2020-07-10
Peru,5.95,319646,2020-07-11
Peru,5.95,322710,2020-07-12
Peru,5.95,326326,2020-07-13
Peru,5.95,330123,2020-07-14
Peru,5.95,333867,2020-07-15
Peru,5.95,337724,2020-07-16
Peru,5.95,341586,2020-07-17
Peru,5.95,345537,2020-07-18
Peru,5.95,349500,2020-07-19
Peru,5.95,353590,2020-07-20
Peru,5.95,357681,2020-07-21
Peru,5.95,362087,2020-07-22
Peru,5.95,366550,2020-07-23
Peru,5.95,371096,2020-07-24
Peru,5.95,375961,2020-07-25
Peru,5.95,379884,2020-07-26
Peru,5.95,384797,2020-07-27
Peru,5.95,389717,2020-07-28
Peru,5.95,395005,2020-07-29
Peru,5.95,400683,2020-07-30
Peru,5.95,407492,2020-07-31
Peru,5.95,414735,2020-08-01
Peru,5.95,422183,2020-08-02
Peru,5.95,428850,2020-08-03
Peru,5.95,433100,2020-08-04
Peru,5.95,439890,2020-08-05
Peru,5.95,447624,2020-08-06
Peru,5.95,455409,2020-08-07
Peru,5.95,463875,2020-08-08
Peru,5.95,471012,2020-08-09
Peru,5.95,478024,2020-08-10
Philippines,7.07,0,2019-12-31
Philippines,7.07,0,2020-01-01
Philippines,7.07,0,2020-01-02
Philippines,7.07,0,2020-01-03
Philippines,7.07,0,2020-01-04
Philippines,7.07,0,2020-01-05
Philippines,7.07,0,2020-01-06
Philippines,7.07,0,2020-01-07
Philippines,7.07,0,2020-01-08
Philippines,7.07,0,2020-01-09
Philippines,7.07,0,2020-01-10
Philippines,7.07,0,2020-01-11
Philippines,7.07,0,2020-01-12
Philippines,7.07,0,2020-01-13
Philippines,7.07,0,2020-01-14
Philippines,7.07,0,2020-01-15
Philippines,7.07,0,2020-01-16
Philippines,7.07,0,2020-01-17
Philippines,7.07,0,2020-01-18
Philippines,7.07,0,2020-01-19
Philippines,7.07,0,2020-01-20
Philippines,7.07,0,2020-01-21
Philippines,7.07,0,2020-01-22
Philippines,7.07,0,2020-01-23
Philippines,7.07,0,2020-01-24
Philippines,7.07,0,2020-01-25
Philippines,7.07,0,2020-01-26
Philippines,7.07,0,2020-01-27
Philippines,7.07,0,2020-01-28
Philippines,7.07,0,2020-01-29
Philippines,7.07,1,2020-01-30
Philippines,7.07,1,2020-01-31
Philippines,7.07,1,2020-02-01
Philippines,7.07,2,2020-02-02
Philippines,7.07,2,2020-02-03
Philippines,7.07,2,2020-02-04
Philippines,7.07,2,2020-02-05
Philippines,7.07,3,2020-02-06
Philippines,7.07,3,2020-02-07
Philippines,7.07,3,2020-02-08
Philippines,7.07,3,2020-02-09
Philippines,7.07,3,2020-02-10
Philippines,7.07,3,2020-02-11
Philippines,7.07,3,2020-02-12
Philippines,7.07,3,2020-02-13
Philippines,7.07,3,2020-02-14
Philippines,7.07,3,2020-02-15
Philippines,7.07,3,2020-02-16
Philippines,7.07,3,2020-02-17
Philippines,7.07,3,2020-02-18
Philippines,7.07,3,2020-02-19
Philippines,7.07,3,2020-02-20
Philippines,7.07,3,2020-02-21
Philippines,7.07,3,2020-02-22
Philippines,7.07,3,2020-02-23
Philippines,7.07,3,2020-02-24
Philippines,7.07,3,2020-02-25
Philippines,7.07,3,2020-02-26
Philippines,7.07,3,2020-02-27
Philippines,7.07,3,2020-02-28
Philippines,7.07,3,2020-02-29
Philippines,7.07,3,2020-03-01
Philippines,7.07,3,2020-03-02
Philippines,7.07,5,2020-03-07
Philippines,7.07,6,2020-03-08
Philippines,7.07,10,2020-03-09
Philippines,7.07,33,2020-03-10
Philippines,7.07,33,2020-03-11
Philippines,7.07,49,2020-03-12
Philippines,7.07,52,2020-03-13
Philippines,7.07,64,2020-03-14
Philippines,7.07,111,2020-03-15
Philippines,7.07,140,2020-03-16
Philippines,7.07,142,2020-03-17
Philippines,7.07,187,2020-03-18
Philippines,7.07,202,2020-03-19
Philippines,7.07,230,2020-03-20
Philippines,7.07,230,2020-03-21
Philippines,7.07,380,2020-03-22
Philippines,7.07,380,2020-03-23
Philippines,7.07,462,2020-03-24
Philippines,7.07,552,2020-03-25
Philippines,7.07,636,2020-03-26
Philippines,7.07,707,2020-03-27
Philippines,7.07,803,2020-03-28
Philippines,7.07,1075,2020-03-29
Philippines,7.07,1418,2020-03-30
Philippines,7.07,2084,2020-03-31
Philippines,7.07,2084,2020-04-01
Philippines,7.07,2311,2020-04-02
Philippines,7.07,2633,2020-04-03
Philippines,7.07,3018,2020-04-04
Philippines,7.07,3094,2020-04-05
Philippines,7.07,3246,2020-04-06
Philippines,7.07,3660,2020-04-07
Philippines,7.07,3764,2020-04-08
Philippines,7.07,3870,2020-04-09
Philippines,7.07,4076,2020-04-10
Philippines,7.07,4076,2020-04-11
Philippines,7.07,4428,2020-04-12
Philippines,7.07,4648,2020-04-13
Philippines,7.07,4932,2020-04-14
Philippines,7.07,5223,2020-04-15
Philippines,7.07,5453,2020-04-16
Philippines,7.07,5660,2020-04-17
Philippines,7.07,5878,2020-04-18
Philippines,7.07,6087,2020-04-19
Philippines,7.07,6259,2020-04-20
Philippines,7.07,6459,2020-04-21
Philippines,7.07,6599,2020-04-22
Philippines,7.07,6710,2020-04-23
Philippines,7.07,6981,2020-04-24
Philippines,7.07,7192,2020-04-25
Philippines,7.07,7294,2020-04-26
Philippines,7.07,7579,2020-04-27
Philippines,7.07,7777,2020-04-28
Philippines,7.07,7958,2020-04-29
Philippines,7.07,8212,2020-04-30
Philippines,7.07,8488,2020-05-01
Philippines,7.07,8772,2020-05-02
Philippines,7.07,8928,2020-05-03
Philippines,7.07,9223,2020-05-04
Philippines,7.07,9485,2020-05-05
Philippines,7.07,9684,2020-05-06
Philippines,7.07,10004,2020-05-07
Philippines,7.07,10343,2020-05-08
Philippines,7.07,10463,2020-05-09
Philippines,7.07,10610,2020-05-10
Philippines,7.07,10794,2020-05-11
Philippines,7.07,11086,2020-05-12
Philippines,7.07,11350,2020-05-13
Philippines,7.07,11618,2020-05-14
Philippines,7.07,11876,2020-05-15
Philippines,7.07,12091,2020-05-16
Philippines,7.07,12305,2020-05-17
Philippines,7.07,12513,2020-05-18
Philippines,7.07,12718,2020-05-19
Philippines,7.07,12942,2020-05-20
Philippines,7.07,13221,2020-05-21
Philippines,7.07,13434,2020-05-22
Philippines,7.07,13597,2020-05-23
Philippines,7.07,13777,2020-05-24
Philippines,7.07,14035,2020-05-25
Philippines,7.07,14319,2020-05-26
Philippines,7.07,14669,2020-05-27
Philippines,7.07,15049,2020-05-28
Philippines,7.07,15588,2020-05-29
Philippines,7.07,16634,2020-05-30
Philippines,7.07,17224,2020-05-31
Philippines,7.07,18086,2020-06-01
Philippines,7.07,18638,2020-06-02
Philippines,7.07,18997,2020-06-03
Philippines,7.07,19748,2020-06-04
Philippines,7.07,20382,2020-06-05
Philippines,7.07,20626,2020-06-06
Philippines,7.07,21340,2020-06-07
Philippines,7.07,21895,2020-06-08
Philippines,7.07,22474,2020-06-09
Philippines,7.07,22992,2020-06-10
Philippines,7.07,23732,2020-06-11
Philippines,7.07,24175,2020-06-12
Philippines,7.07,24787,2020-06-13
Philippines,7.07,25392,2020-06-14
Philippines,7.07,25930,2020-06-15
Philippines,7.07,26420,2020-06-16
Philippines,7.07,26781,2020-06-17
Philippines,7.07,27238,2020-06-18
Philippines,7.07,27799,2020-06-19
Philippines,7.07,28459,2020-06-20
Philippines,7.07,29400,2020-06-21
Philippines,7.07,30052,2020-06-22
Philippines,7.07,30682,2020-06-23
Philippines,7.07,31825,2020-06-24
Philippines,7.07,32295,2020-06-25
Philippines,7.07,33069,2020-06-26
Philippines,7.07,34073,2020-06-27
Philippines,7.07,34803,2020-06-28
Philippines,7.07,35455,2020-06-29
Philippines,7.07,36438,2020-06-30
Philippines,7.07,37514,2020-07-01
Philippines,7.07,38511,2020-07-02
Philippines,7.07,38805,2020-07-03
Philippines,7.07,40336,2020-07-04
Philippines,7.07,41830,2020-07-05
Philippines,7.07,41830,2020-07-06
Philippines,7.07,46333,2020-07-07
Philippines,7.07,47873,2020-07-08
Philippines,7.07,50359,2020-07-09
Philippines,7.07,51754,2020-07-10
Philippines,7.07,52914,2020-07-11
Philippines,7.07,54222,2020-07-12
Philippines,7.07,56259,2020-07-13
Philippines,7.07,57006,2020-07-14
Philippines,7.07,57545,2020-07-15
Philippines,7.07,58850,2020-07-16
Philippines,7.07,61266,2020-07-17
Philippines,7.07,63001,2020-07-18
Philippines,7.07,65304,2020-07-19
Philippines,7.07,67456,2020-07-20
Philippines,7.07,68898,2020-07-21
Philippines,7.07,70764,2020-07-22
Philippines,7.07,72269,2020-07-23
Philippines,7.07,74390,2020-07-24
Philippines,7.07,76444,2020-07-25
Philippines,7.07,78412,2020-07-26
Philippines,7.07,80448,2020-07-27
Philippines,7.07,82040,2020-07-28
Philippines,7.07,83673,2020-07-29
Philippines,7.07,85486,2020-07-30
Philippines,7.07,89374,2020-07-31
Philippines,7.07,93354,2020-08-01
Philippines,7.07,98232,2020-08-02
Philippines,7.07,103185,2020-08-03
Philippines,7.07,106330,2020-08-04
Philippines,7.07,112593,2020-08-05
Philippines,7.07,115980,2020-08-06
Philippines,7.07,119460,2020-08-07
Philippines,7.07,122754,2020-08-08
Philippines,7.07,126885,2020-08-09
Philippines,7.07,129913,2020-08-10
Papua New Guinea,17.65,1,2020-03-21
Papua New Guinea,17.65,1,2020-03-22
Papua New Guinea,17.65,1,2020-03-23
Papua New Guinea,17.65,1,2020-03-24
Papua New Guinea,17.65,1,2020-03-25
Papua New Guinea,17.65,1,2020-03-26
Papua New Guinea,17.65,1,2020-03-27
Papua New Guinea,17.65,1,2020-03-28
Papua New Guinea,17.65,1,2020-03-29
Papua New Guinea,17.65,1,2020-03-30
Papua New Guinea,17.65,1,2020-03-31
Papua New Guinea,17.65,1,2020-04-01
Papua New Guinea,17.65,1,2020-04-02
Papua New Guinea,17.65,1,2020-04-03
Papua New Guinea,17.65,1,2020-04-04
Papua New Guinea,17.65,1,2020-04-05
Papua New Guinea,17.65,1,2020-04-06
Papua New Guinea,17.65,1,2020-04-07
Papua New Guinea,17.65,2,2020-04-08
Papua New Guinea,17.65,2,2020-04-09
Papua New Guinea,17.65,2,2020-04-10
Papua New Guinea,17.65,2,2020-04-11
Papua New Guinea,17.65,2,2020-04-12
Papua New Guinea,17.65,2,2020-04-13
Papua New Guinea,17.65,2,2020-04-14
Papua New Guinea,17.65,2,2020-04-15
Papua New Guinea,17.65,2,2020-04-16
Papua New Guinea,17.65,7,2020-04-17
Papua New Guinea,17.65,7,2020-04-18
Papua New Guinea,17.65,7,2020-04-19
Papua New Guinea,17.65,7,2020-04-20
Papua New Guinea,17.65,7,2020-04-21
Papua New Guinea,17.65,7,2020-04-22
Papua New Guinea,17.65,8,2020-04-23
Papua New Guinea,17.65,8,2020-04-24
Papua New Guinea,17.65,8,2020-04-25
Papua New Guinea,17.65,8,2020-04-26
Papua New Guinea,17.65,8,2020-04-27
Papua New Guinea,17.65,8,2020-04-28
Papua New Guinea,17.65,8,2020-04-29
Papua New Guinea,17.65,8,2020-04-30
Papua New Guinea,17.65,8,2020-05-01
Papua New Guinea,17.65,8,2020-05-02
Papua New Guinea,17.65,8,2020-05-03
Papua New Guinea,17.65,8,2020-05-04
Papua New Guinea,17.65,8,2020-05-05
Papua New Guinea,17.65,8,2020-05-06
Papua New Guinea,17.65,8,2020-05-07
Papua New Guinea,17.65,8,2020-05-08
Papua New Guinea,17.65,8,2020-05-09
Papua New Guinea,17.65,8,2020-05-10
Papua New Guinea,17.65,8,2020-05-11
Papua New Guinea,17.65,8,2020-05-12
Papua New Guinea,17.65,8,2020-05-13
Papua New Guinea,17.65,8,2020-05-14
Papua New Guinea,17.65,8,2020-05-15
Papua New Guinea,17.65,8,2020-05-16
Papua New Guinea,17.65,8,2020-05-17
Papua New Guinea,17.65,8,2020-05-18
Papua New Guinea,17.65,8,2020-05-19
Papua New Guinea,17.65,8,2020-05-20
Papua New Guinea,17.65,8,2020-05-21
Papua New Guinea,17.65,8,2020-05-22
Papua New Guinea,17.65,8,2020-05-23
Papua New Guinea,17.65,8,2020-05-24
Papua New Guinea,17.65,8,2020-05-25
Papua New Guinea,17.65,8,2020-05-26
Papua New Guinea,17.65,8,2020-05-27
Papua New Guinea,17.65,8,2020-05-28
Papua New Guinea,17.65,8,2020-05-29
Papua New Guinea,17.65,8,2020-05-30
Papua New Guinea,17.65,8,2020-05-31
Papua New Guinea,17.65,8,2020-06-01
Papua New Guinea,17.65,8,2020-06-02
Papua New Guinea,17.65,8,2020-06-03
Papua New Guinea,17.65,8,2020-06-04
Papua New Guinea,17.65,8,2020-06-05
Papua New Guinea,17.65,8,2020-06-06
Papua New Guinea,17.65,8,2020-06-07
Papua New Guinea,17.65,8,2020-06-08
Papua New Guinea,17.65,8,2020-06-09
Papua New Guinea,17.65,8,2020-06-10
Papua New Guinea,17.65,8,2020-06-11
Papua New Guinea,17.65,8,2020-06-12
Papua New Guinea,17.65,8,2020-06-13
Papua New Guinea,17.65,8,2020-06-14
Papua New Guinea,17.65,8,2020-06-15
Papua New Guinea,17.65,8,2020-06-16
Papua New Guinea,17.65,8,2020-06-17
Papua New Guinea,17.65,8,2020-06-18
Papua New Guinea,17.65,8,2020-06-19
Papua New Guinea,17.65,8,2020-06-20
Papua New Guinea,17.65,8,2020-06-21
Papua New Guinea,17.65,9,2020-06-22
Papua New Guinea,17.65,9,2020-06-23
Papua New Guinea,17.65,9,2020-06-24
Papua New Guinea,17.65,10,2020-06-25
Papua New Guinea,17.65,11,2020-06-26
Papua New Guinea,17.65,11,2020-06-27
Papua New Guinea,17.65,11,2020-06-28
Papua New Guinea,17.65,11,2020-06-29
Papua New Guinea,17.65,11,2020-06-30
Papua New Guinea,17.65,11,2020-07-01
Papua New Guinea,17.65,11,2020-07-02
Papua New Guinea,17.65,11,2020-07-03
Papua New Guinea,17.65,11,2020-07-04
Papua New Guinea,17.65,11,2020-07-05
Papua New Guinea,17.65,11,2020-07-06
Papua New Guinea,17.65,11,2020-07-07
Papua New Guinea,17.65,11,2020-07-08
Papua New Guinea,17.65,11,2020-07-09
Papua New Guinea,17.65,11,2020-07-10
Papua New Guinea,17.65,11,2020-07-11
Papua New Guinea,17.65,11,2020-07-12
Papua New Guinea,17.65,11,2020-07-13
Papua New Guinea,17.65,11,2020-07-14
Papua New Guinea,17.65,11,2020-07-15
Papua New Guinea,17.65,11,2020-07-16
Papua New Guinea,17.65,11,2020-07-17
Papua New Guinea,17.65,15,2020-07-18
Papua New Guinea,17.65,15,2020-07-19
Papua New Guinea,17.65,17,2020-07-20
Papua New Guinea,17.65,19,2020-07-21
Papua New Guinea,17.65,27,2020-07-22
Papua New Guinea,17.65,30,2020-07-23
Papua New Guinea,17.65,31,2020-07-24
Papua New Guinea,17.65,32,2020-07-25
Papua New Guinea,17.65,39,2020-07-26
Papua New Guinea,17.65,62,2020-07-27
Papua New Guinea,17.65,62,2020-07-28
Papua New Guinea,17.65,63,2020-07-29
Papua New Guinea,17.65,63,2020-07-30
Papua New Guinea,17.65,72,2020-07-31
Papua New Guinea,17.65,72,2020-08-01
Papua New Guinea,17.65,91,2020-08-02
Papua New Guinea,17.65,110,2020-08-03
Papua New Guinea,17.65,111,2020-08-04
Papua New Guinea,17.65,114,2020-08-05
Papua New Guinea,17.65,153,2020-08-06
Papua New Guinea,17.65,163,2020-08-07
Papua New Guinea,17.65,188,2020-08-08
Papua New Guinea,17.65,188,2020-08-09
Papua New Guinea,17.65,214,2020-08-10
Poland,5.91,1,2020-03-04
Poland,5.91,5,2020-03-07
Poland,5.91,6,2020-03-08
Poland,5.91,11,2020-03-09
Poland,5.91,17,2020-03-10
Poland,5.91,22,2020-03-11
Poland,5.91,31,2020-03-12
Poland,5.91,49,2020-03-13
Poland,5.91,68,2020-03-14
Poland,5.91,104,2020-03-15
Poland,5.91,125,2020-03-16
Poland,5.91,177,2020-03-17
Poland,5.91,238,2020-03-18
Poland,5.91,287,2020-03-19
Poland,5.91,355,2020-03-20
Poland,5.91,425,2020-03-21
Poland,5.91,536,2020-03-22
Poland,5.91,634,2020-03-23
Poland,5.91,749,2020-03-24
Poland,5.91,901,2020-03-25
Poland,5.91,1051,2020-03-26
Poland,5.91,1221,2020-03-27
Poland,5.91,1389,2020-03-28
Poland,5.91,1638,2020-03-29
Poland,5.91,1862,2020-03-30
Poland,5.91,2055,2020-03-31
Poland,5.91,2311,2020-04-01
Poland,5.91,2554,2020-04-02
Poland,5.91,2946,2020-04-03
Poland,5.91,3383,2020-04-04
Poland,5.91,3627,2020-04-05
Poland,5.91,4102,2020-04-06
Poland,5.91,4413,2020-04-07
Poland,5.91,4848,2020-04-08
Poland,5.91,5205,2020-04-09
Poland,5.91,5575,2020-04-10
Poland,5.91,5955,2020-04-11
Poland,5.91,6356,2020-04-12
Poland,5.91,6674,2020-04-13
Poland,5.91,6934,2020-04-14
Poland,5.91,7202,2020-04-15
Poland,5.91,7582,2020-04-16
Poland,5.91,7918,2020-04-17
Poland,5.91,8379,2020-04-18
Poland,5.91,8742,2020-04-19
Poland,5.91,9287,2020-04-20
Poland,5.91,9593,2020-04-21
Poland,5.91,9856,2020-04-22
Poland,5.91,10169,2020-04-23
Poland,5.91,10511,2020-04-24
Poland,5.91,10892,2020-04-25
Poland,5.91,11273,2020-04-26
Poland,5.91,11617,2020-04-27
Poland,5.91,11902,2020-04-28
Poland,5.91,12218,2020-04-29
Poland,5.91,12640,2020-04-30
Poland,5.91,12877,2020-05-01
Poland,5.91,13105,2020-05-02
Poland,5.91,13375,2020-05-03
Poland,5.91,13693,2020-05-04
Poland,5.91,14006,2020-05-05
Poland,5.91,14431,2020-05-06
Poland,5.91,14740,2020-05-07
Poland,5.91,15047,2020-05-08
Poland,5.91,15366,2020-05-09
Poland,5.91,15651,2020-05-10
Poland,5.91,15996,2020-05-11
Poland,5.91,16326,2020-05-12
Poland,5.91,16921,2020-05-13
Poland,5.91,17204,2020-05-14
Poland,5.91,17615,2020-05-15
Poland,5.91,18016,2020-05-16
Poland,5.91,18257,2020-05-17
Poland,5.91,18529,2020-05-18
Poland,5.91,18885,2020-05-19
Poland,5.91,19268,2020-05-20
Poland,5.91,19739,2020-05-21
Poland,5.91,20143,2020-05-22
Poland,5.91,20619,2020-05-23
Poland,5.91,20931,2020-05-24
Poland,5.91,21326,2020-05-25
Poland,5.91,21631,2020-05-26
Poland,5.91,22074,2020-05-27
Poland,5.91,22473,2020-05-28
Poland,5.91,22825,2020-05-29
Poland,5.91,23155,2020-05-30
Poland,5.91,23571,2020-05-31
Poland,5.91,23786,2020-06-01
Poland,5.91,24165,2020-06-02
Poland,5.91,24395,2020-06-03
Poland,5.91,24687,2020-06-04
Poland,5.91,25048,2020-06-05
Poland,5.91,25419,2020-06-06
Poland,5.91,25986,2020-06-07
Poland,5.91,26561,2020-06-08
Poland,5.91,27160,2020-06-09
Poland,5.91,27560,2020-06-10
Poland,5.91,27757,2020-06-11
Poland,5.91,28201,2020-06-12
Poland,5.91,28577,2020-06-13
Poland,5.91,29017,2020-06-14
Poland,5.91,29392,2020-06-15
Poland,5.91,29788,2020-06-16
Poland,5.91,30195,2020-06-17
Poland,5.91,30701,2020-06-18
Poland,5.91,31015,2020-06-19
Poland,5.91,31316,2020-06-20
Poland,5.91,31620,2020-06-21
Poland,5.91,31931,2020-06-22
Poland,5.91,32227,2020-06-23
Poland,5.91,32527,2020-06-24
Poland,5.91,32821,2020-06-25
Poland,5.91,33119,2020-06-26
Poland,5.91,33395,2020-06-27
Poland,5.91,33714,2020-06-28
Poland,5.91,33907,2020-06-29
Poland,5.91,34154,2020-06-30
Poland,5.91,34393,2020-07-01
Poland,5.91,34775,2020-07-02
Poland,5.91,35146,2020-07-03
Poland,5.91,35405,2020-07-04
Poland,5.91,35719,2020-07-05
Poland,5.91,35950,2020-07-06
Poland,5.91,36155,2020-07-07
Poland,5.91,36412,2020-07-08
Poland,5.91,36689,2020-07-09
Poland,5.91,36951,2020-07-10
Poland,5.91,37216,2020-07-11
Poland,5.91,37521,2020-07-12
Poland,5.91,37891,2020-07-13
Poland,5.91,38190,2020-07-14
Poland,5.91,38457,2020-07-15
Poland,5.91,38780,2020-07-16
Poland,5.91,39054,2020-07-17
Poland,5.91,39407,2020-07-18
Poland,5.91,39746,2020-07-19
Poland,5.91,40104,2020-07-20
Poland,5.91,40383,2020-07-21
Poland,5.91,40782,2020-07-22
Poland,5.91,41162,2020-07-23
Poland,5.91,41580,2020-07-24
Poland,5.91,42038,2020-07-25
Poland,5.91,42622,2020-07-26
Poland,5.91,43065,2020-07-27
Poland,5.91,43402,2020-07-28
Poland,5.91,43904,2020-07-29
Poland,5.91,44416,2020-07-30
Poland,5.91,45031,2020-07-31
Poland,5.91,45688,2020-08-01
Poland,5.91,46346,2020-08-02
Poland,5.91,46894,2020-08-03
Poland,5.91,47469,2020-08-04
Poland,5.91,48149,2020-08-05
Poland,5.91,48789,2020-08-06
Poland,5.91,49515,2020-08-07
Poland,5.91,50324,2020-08-08
Poland,5.91,51167,2020-08-09
Poland,5.91,51791,2020-08-10
Puerto Rico,12.9,64,2020-03-28
Puerto Rico,12.9,100,2020-03-29
Puerto Rico,12.9,127,2020-03-30
Puerto Rico,12.9,174,2020-03-31
Puerto Rico,12.9,239,2020-04-01
Puerto Rico,12.9,286,2020-04-02
Puerto Rico,12.9,316,2020-04-03
Puerto Rico,12.9,378,2020-04-04
Puerto Rico,12.9,452,2020-04-05
Puerto Rico,12.9,475,2020-04-06
Puerto Rico,12.9,513,2020-04-07
Puerto Rico,12.9,573,2020-04-08
Puerto Rico,12.9,620,2020-04-09
Puerto Rico,12.9,683,2020-04-10
Puerto Rico,12.9,725,2020-04-11
Puerto Rico,12.9,788,2020-04-12
Puerto Rico,12.9,897,2020-04-13
Puerto Rico,12.9,903,2020-04-14
Puerto Rico,12.9,923,2020-04-15
Puerto Rico,12.9,974,2020-04-16
Puerto Rico,12.9,1043,2020-04-17
Puerto Rico,12.9,1068,2020-04-18
Puerto Rico,12.9,1118,2020-04-19
Puerto Rico,12.9,1213,2020-04-20
Puerto Rico,12.9,1252,2020-04-21
Puerto Rico,12.9,1252,2020-04-22
Puerto Rico,12.9,1252,2020-04-23
Puerto Rico,12.9,1252,2020-04-24
Puerto Rico,12.9,1276,2020-04-25
Puerto Rico,12.9,1307,2020-04-26
Puerto Rico,12.9,1371,2020-04-27
Puerto Rico,12.9,1389,2020-04-28
Puerto Rico,12.9,1400,2020-04-29
Puerto Rico,12.9,1433,2020-04-30
Puerto Rico,12.9,1539,2020-05-01
Puerto Rico,12.9,1575,2020-05-02
Puerto Rico,12.9,1757,2020-05-03
