location,cardiovasc_death_rate,total_cases,date
Taiwan,103.957,59,2020-03-15
Taiwan,103.957,59,2020-03-16
Taiwan,103.957,67,2020-03-17
Taiwan,103.957,77,2020-03-18
Taiwan,103.957,108,2020-03-19
Taiwan,103.957,108,2020-03-20
Taiwan,103.957,135,2020-03-21
Taiwan,103.957,153,2020-03-22
Taiwan,103.957,165,2020-03-23
Taiwan,103.957,195,2020-03-24
Taiwan,103.957,216,2020-03-25
Taiwan,103.957,235,2020-03-26
Taiwan,103.957,252,2020-03-27
Taiwan,103.957,267,2020-03-28
Taiwan,103.957,283,2020-03-29
Taiwan,103.957,306,2020-03-30
Taiwan,103.957,306,2020-03-31
Taiwan,103.957,322,2020-04-01
Taiwan,103.957,339,2020-04-02
Taiwan,103.957,339,2020-04-03
Taiwan,103.957,355,2020-04-04
Taiwan,103.957,363,2020-04-05
Taiwan,103.957,363,2020-04-06
Taiwan,103.957,373,2020-04-07
Taiwan,103.957,376,2020-04-08
Taiwan,103.957,379,2020-04-09
Taiwan,103.957,380,2020-04-10
Taiwan,103.957,380,2020-04-11
Taiwan,103.957,385,2020-04-12
Taiwan,103.957,388,2020-04-13
Taiwan,103.957,393,2020-04-14
Taiwan,103.957,395,2020-04-15
Taiwan,103.957,395,2020-04-16
Taiwan,103.957,395,2020-04-17
Taiwan,103.957,395,2020-04-18
Taiwan,103.957,398,2020-04-19
Taiwan,103.957,420,2020-04-20
Taiwan,103.957,422,2020-04-21
Taiwan,103.957,425,2020-04-22
Taiwan,103.957,426,2020-04-23
Taiwan,103.957,427,2020-04-24
Taiwan,103.957,428,2020-04-25
Taiwan,103.957,429,2020-04-26
Taiwan,103.957,429,2020-04-27
Taiwan,103.957,429,2020-04-28
Taiwan,103.957,429,2020-04-29
Taiwan,103.957,429,2020-04-30
Taiwan,103.957,429,2020-05-01
Taiwan,103.957,429,2020-05-02
Taiwan,103.957,432,2020-05-03
Taiwan,103.957,436,2020-05-04
Taiwan,103.957,438,2020-05-05
Taiwan,103.957,438,2020-05-06
Taiwan,103.957,439,2020-05-07
Taiwan,103.957,440,2020-05-08
Taiwan,103.957,440,2020-05-09
Taiwan,103.957,440,2020-05-10
Taiwan,103.957,440,2020-05-11
Taiwan,103.957,440,2020-05-12
Taiwan,103.957,440,2020-05-13
Taiwan,103.957,440,2020-05-14
Taiwan,103.957,440,2020-05-15
Taiwan,103.957,440,2020-05-16
Taiwan,103.957,440,2020-05-17
Taiwan,103.957,440,2020-05-18
Taiwan,103.957,440,2020-05-19
Taiwan,103.957,440,2020-05-20
Taiwan,103.957,441,2020-05-21
Taiwan,103.957,441,2020-05-22
Taiwan,103.957,441,2020-05-23
Taiwan,103.957,441,2020-05-24
Taiwan,103.957,441,2020-05-25
Taiwan,103.957,441,2020-05-26
Taiwan,103.957,441,2020-05-27
Taiwan,103.957,441,2020-05-28
Taiwan,103.957,441,2020-05-29
Taiwan,103.957,442,2020-05-30
Taiwan,103.957,442,2020-05-31
Taiwan,103.957,442,2020-06-01
Taiwan,103.957,443,2020-06-02
Taiwan,103.957,443,2020-06-03
Taiwan,103.957,443,2020-06-04
Taiwan,103.957,443,2020-06-05
Taiwan,103.957,443,2020-06-06
Taiwan,103.957,443,2020-06-07
Taiwan,103.957,443,2020-06-08
Taiwan,103.957,443,2020-06-09
Taiwan,103.957,443,2020-06-10
Taiwan,103.957,443,2020-06-11
Taiwan,103.957,443,2020-06-12
Taiwan,103.957,443,2020-06-13
Taiwan,103.957,443,2020-06-14
Taiwan,103.957,443,2020-06-15
Taiwan,103.957,445,2020-06-16
Taiwan,103.957,445,2020-06-17
Taiwan,103.957,445,2020-06-18
Taiwan,103.957,446,2020-06-19
Taiwan,103.957,446,2020-06-20
Taiwan,103.957,446,2020-06-21
Taiwan,103.957,446,2020-06-22
Taiwan,103.957,446,2020-06-23
Taiwan,103.957,446,2020-06-24
Taiwan,103.957,446,2020-06-25
Taiwan,103.957,447,2020-06-26
Taiwan,103.957,447,2020-06-27
Taiwan,103.957,447,2020-06-28
Taiwan,103.957,447,2020-06-29
Taiwan,103.957,447,2020-06-30
Taiwan,103.957,447,2020-07-01
Taiwan,103.957,448,2020-07-02
Taiwan,103.957,449,2020-07-03
Taiwan,103.957,449,2020-07-04
Taiwan,103.957,449,2020-07-05
Taiwan,103.957,449,2020-07-06
Taiwan,103.957,449,2020-07-07
Taiwan,103.957,449,2020-07-08
Taiwan,103.957,449,2020-07-09
Taiwan,103.957,451,2020-07-10
Taiwan,103.957,451,2020-07-11
Taiwan,103.957,451,2020-07-12
Taiwan,103.957,451,2020-07-13
Taiwan,103.957,451,2020-07-14
Taiwan,103.957,451,2020-07-15
Taiwan,103.957,452,2020-07-16
Taiwan,103.957,454,2020-07-17
Taiwan,103.957,454,2020-07-18
Taiwan,103.957,455,2020-07-19
Taiwan,103.957,455,2020-07-20
Taiwan,103.957,455,2020-07-21
Taiwan,103.957,455,2020-07-22
Taiwan,103.957,455,2020-07-23
Taiwan,103.957,458,2020-07-24
Taiwan,103.957,458,2020-07-25
Taiwan,103.957,458,2020-07-26
Taiwan,103.957,462,2020-07-27
Taiwan,103.957,467,2020-07-28
Taiwan,103.957,467,2020-07-29
Taiwan,103.957,467,2020-07-30
Taiwan,103.957,467,2020-07-31
Taiwan,103.957,474,2020-08-01
Taiwan,103.957,474,2020-08-02
Taiwan,103.957,475,2020-08-03
Taiwan,103.957,476,2020-08-04
Taiwan,103.957,476,2020-08-05
Taiwan,103.957,477,2020-08-06
Taiwan,103.957,477,2020-08-07
Taiwan,103.957,479,2020-08-08
Taiwan,103.957,480,2020-08-09
Taiwan,103.957,480,2020-08-10
Tanzania,217.288,1,2020-03-17
Tanzania,217.288,1,2020-03-18
Tanzania,217.288,3,2020-03-19
Tanzania,217.288,3,2020-03-20
Tanzania,217.288,3,2020-03-21
Tanzania,217.288,6,2020-03-22
Tanzania,217.288,12,2020-03-23
Tanzania,217.288,12,2020-03-24
Tanzania,217.288,12,2020-03-25
Tanzania,217.288,12,2020-03-26
Tanzania,217.288,13,2020-03-27
Tanzania,217.288,13,2020-03-28
Tanzania,217.288,13,2020-03-29
Tanzania,217.288,14,2020-03-30
Tanzania,217.288,19,2020-03-31
Tanzania,217.288,19,2020-04-01
Tanzania,217.288,20,2020-04-02
Tanzania,217.288,21,2020-04-03
Tanzania,217.288,21,2020-04-04
Tanzania,217.288,21,2020-04-05
Tanzania,217.288,22,2020-04-06
Tanzania,217.288,24,2020-04-07
Tanzania,217.288,24,2020-04-08
Tanzania,217.288,25,2020-04-09
Tanzania,217.288,25,2020-04-10
Tanzania,217.288,32,2020-04-11
Tanzania,217.288,32,2020-04-12
Tanzania,217.288,32,2020-04-13
Tanzania,217.288,46,2020-04-14
Tanzania,217.288,53,2020-04-15
Tanzania,217.288,88,2020-04-16
Tanzania,217.288,94,2020-04-17
Tanzania,217.288,147,2020-04-18
Tanzania,217.288,148,2020-04-19
Tanzania,217.288,170,2020-04-20
Tanzania,217.288,170,2020-04-21
Tanzania,217.288,254,2020-04-22
Tanzania,217.288,285,2020-04-23
Tanzania,217.288,285,2020-04-24
Tanzania,217.288,300,2020-04-25
Tanzania,217.288,300,2020-04-26
Tanzania,217.288,300,2020-04-27
Tanzania,217.288,300,2020-04-28
Tanzania,217.288,306,2020-04-29
Tanzania,217.288,480,2020-04-30
Tanzania,217.288,480,2020-05-01
Tanzania,217.288,480,2020-05-02
Tanzania,217.288,480,2020-05-03
Tanzania,217.288,480,2020-05-04
Tanzania,217.288,480,2020-05-05
Tanzania,217.288,480,2020-05-06
Tanzania,217.288,480,2020-05-07
Tanzania,217.288,509,2020-05-08
Tanzania,217.288,509,2020-05-09
Tanzania,217.288,509,2020-05-10
Tanzania,217.288,509,2020-05-11
Tanzania,217.288,509,2020-05-12
Tanzania,217.288,509,2020-05-13
Tanzania,217.288,509,2020-05-14
Tanzania,217.288,509,2020-05-15
Tanzania,217.288,509,2020-05-16
Tanzania,217.288,509,2020-05-17
Tanzania,217.288,509,2020-05-18
Tanzania,217.288,509,2020-05-19
Tanzania,217.288,509,2020-05-20
Tanzania,217.288,509,2020-05-21
Tanzania,217.288,509,2020-05-22
Tanzania,217.288,509,2020-05-23
Tanzania,217.288,509,2020-05-24
Tanzania,217.288,509,2020-05-25
Tanzania,217.288,509,2020-05-26
Tanzania,217.288,509,2020-05-27
Tanzania,217.288,509,2020-05-28
Tanzania,217.288,509,2020-05-29
Tanzania,217.288,509,2020-05-30
Tanzania,217.288,509,2020-05-31
Tanzania,217.288,509,2020-06-01
Tanzania,217.288,509,2020-06-02
Tanzania,217.288,509,2020-06-03
Tanzania,217.288,509,2020-06-04
Tanzania,217.288,509,2020-06-05
Tanzania,217.288,509,2020-06-06
Tanzania,217.288,509,2020-06-07
Tanzania,217.288,509,2020-06-08
Tanzania,217.288,509,2020-06-09
Tanzania,217.288,509,2020-06-10
Tanzania,217.288,509,2020-06-11
Tanzania,217.288,509,2020-06-12
Tanzania,217.288,509,2020-06-13
Tanzania,217.288,509,2020-06-14
Tanzania,217.288,509,2020-06-15
Tanzania,217.288,509,2020-06-16
Tanzania,217.288,509,2020-06-17
Tanzania,217.288,509,2020-06-18
Tanzania,217.288,509,2020-06-19
Tanzania,217.288,509,2020-06-20
Tanzania,217.288,509,2020-06-21
Tanzania,217.288,509,2020-06-22
Tanzania,217.288,509,2020-06-23
Tanzania,217.288,509,2020-06-24
Tanzania,217.288,509,2020-06-25
Tanzania,217.288,509,2020-06-26
Tanzania,217.288,509,2020-06-27
Tanzania,217.288,509,2020-06-28
Tanzania,217.288,509,2020-06-29
Tanzania,217.288,509,2020-06-30
Tanzania,217.288,509,2020-07-01
Tanzania,217.288,509,2020-07-02
Tanzania,217.288,509,2020-07-03
Tanzania,217.288,509,2020-07-04
Tanzania,217.288,509,2020-07-05
Tanzania,217.288,509,2020-07-06
Tanzania,217.288,509,2020-07-07
Tanzania,217.288,509,2020-07-08
Tanzania,217.288,509,2020-07-09
Tanzania,217.288,509,2020-07-10
Tanzania,217.288,509,2020-07-11
Tanzania,217.288,509,2020-07-12
Tanzania,217.288,509,2020-07-13
Tanzania,217.288,509,2020-07-14
Tanzania,217.288,509,2020-07-15
Tanzania,217.288,509,2020-07-16
Tanzania,217.288,509,2020-07-17
Tanzania,217.288,509,2020-07-18
Tanzania,217.288,509,2020-07-19
Tanzania,217.288,509,2020-07-20
Tanzania,217.288,509,2020-07-21
Tanzania,217.288,509,2020-07-22
Tanzania,217.288,509,2020-07-23
Tanzania,217.288,509,2020-07-24
Tanzania,217.288,509,2020-07-25
Tanzania,217.288,509,2020-07-26
Tanzania,217.288,509,2020-07-27
Tanzania,217.288,509,2020-07-28
Tanzania,217.288,509,2020-07-29
Tanzania,217.288,509,2020-07-30
Tanzania,217.288,509,2020-07-31
Tanzania,217.288,509,2020-08-01
Tanzania,217.288,509,2020-08-02
Tanzania,217.288,509,2020-08-03
Tanzania,217.288,509,2020-08-04
Tanzania,217.288,509,2020-08-05
Tanzania,217.288,509,2020-08-06
Tanzania,217.288,509,2020-08-07
Tanzania,217.288,509,2020-08-08
Tanzania,217.288,509,2020-08-09
Tanzania,217.288,509,2020-08-10
Uganda,213.333,1,2020-03-22
Uganda,213.333,1,2020-03-23
Uganda,213.333,9,2020-03-24
Uganda,213.333,9,2020-03-25
Uganda,213.333,14,2020-03-26
Uganda,213.333,14,2020-03-27
Uganda,213.333,14,2020-03-28
Uganda,213.333,30,2020-03-29
Uganda,213.333,33,2020-03-30
Uganda,213.333,33,2020-03-31
Uganda,213.333,44,2020-04-01
Uganda,213.333,44,2020-04-02
Uganda,213.333,45,2020-04-03
Uganda,213.333,48,2020-04-04
Uganda,213.333,48,2020-04-05
Uganda,213.333,52,2020-04-06
Uganda,213.333,52,2020-04-07
Uganda,213.333,52,2020-04-08
Uganda,213.333,53,2020-04-09
Uganda,213.333,53,2020-04-10
Uganda,213.333,53,2020-04-11
Uganda,213.333,53,2020-04-12
Uganda,213.333,54,2020-04-13
Uganda,213.333,54,2020-04-14
Uganda,213.333,55,2020-04-15
Uganda,213.333,55,2020-04-16
Uganda,213.333,55,2020-04-17
Uganda,213.333,55,2020-04-18
Uganda,213.333,55,2020-04-19
Uganda,213.333,55,2020-04-20
Uganda,213.333,56,2020-04-21
Uganda,213.333,58,2020-04-22
Uganda,213.333,61,2020-04-23
Uganda,213.333,74,2020-04-24
Uganda,213.333,75,2020-04-25
Uganda,213.333,75,2020-04-26
Uganda,213.333,79,2020-04-27
Uganda,213.333,79,2020-04-28
Uganda,213.333,79,2020-04-29
Uganda,213.333,81,2020-04-30
Uganda,213.333,83,2020-05-01
Uganda,213.333,85,2020-05-02
Uganda,213.333,88,2020-05-03
Uganda,213.333,89,2020-05-04
Uganda,213.333,97,2020-05-05
Uganda,213.333,98,2020-05-06
Uganda,213.333,98,2020-05-07
Uganda,213.333,101,2020-05-08
Uganda,213.333,101,2020-05-09
Uganda,213.333,116,2020-05-10
Uganda,213.333,121,2020-05-11
Uganda,213.333,122,2020-05-12
Uganda,213.333,126,2020-05-13
Uganda,213.333,139,2020-05-14
Uganda,213.333,160,2020-05-15
Uganda,213.333,203,2020-05-16
Uganda,213.333,227,2020-05-17
Uganda,213.333,227,2020-05-18
Uganda,213.333,260,2020-05-19
Uganda,213.333,260,2020-05-20
Uganda,213.333,145,2020-05-21
Uganda,213.333,160,2020-05-22
Uganda,213.333,175,2020-05-23
Uganda,213.333,198,2020-05-24
Uganda,213.333,212,2020-05-25
Uganda,213.333,222,2020-05-26
Uganda,213.333,253,2020-05-27
Uganda,213.333,281,2020-05-28
Uganda,213.333,317,2020-05-29
Uganda,213.333,329,2020-05-30
Uganda,213.333,413,2020-05-31
Uganda,213.333,458,2020-06-01
Uganda,213.333,457,2020-06-02
Uganda,213.333,489,2020-06-03
Uganda,213.333,507,2020-06-04
Uganda,213.333,522,2020-06-05
Uganda,213.333,557,2020-06-06
Uganda,213.333,593,2020-06-07
Uganda,213.333,616,2020-06-08
Uganda,213.333,646,2020-06-09
Uganda,213.333,657,2020-06-10
Uganda,213.333,665,2020-06-11
Uganda,213.333,679,2020-06-12
Uganda,213.333,685,2020-06-13
Uganda,213.333,685,2020-06-14
Uganda,213.333,696,2020-06-15
Uganda,213.333,705,2020-06-16
Uganda,213.333,724,2020-06-17
Uganda,213.333,732,2020-06-18
Uganda,213.333,741,2020-06-19
Uganda,213.333,755,2020-06-20
Uganda,213.333,755,2020-06-21
Uganda,213.333,770,2020-06-22
Uganda,213.333,774,2020-06-23
Uganda,213.333,797,2020-06-24
Uganda,213.333,805,2020-06-25
Uganda,213.333,821,2020-06-26
Uganda,213.333,833,2020-06-27
Uganda,213.333,848,2020-06-28
Uganda,213.333,859,2020-06-29
Uganda,213.333,870,2020-06-30
Uganda,213.333,889,2020-07-01
Uganda,213.333,893,2020-07-02
Uganda,213.333,902,2020-07-03
Uganda,213.333,911,2020-07-04
Uganda,213.333,927,2020-07-05
Uganda,213.333,939,2020-07-06
Uganda,213.333,953,2020-07-07
Uganda,213.333,971,2020-07-08
Uganda,213.333,977,2020-07-09
Uganda,213.333,1000,2020-07-10
Uganda,213.333,1006,2020-07-11
Uganda,213.333,1013,2020-07-12
Uganda,213.333,1025,2020-07-13
Uganda,213.333,1029,2020-07-14
Uganda,213.333,1040,2020-07-15
Uganda,213.333,1043,2020-07-16
Uganda,213.333,1051,2020-07-17
Uganda,213.333,1056,2020-07-18
Uganda,213.333,1062,2020-07-19
Uganda,213.333,1065,2020-07-20
Uganda,213.333,1069,2020-07-21
Uganda,213.333,1072,2020-07-22
Uganda,213.333,1075,2020-07-23
Uganda,213.333,1075,2020-07-24
Uganda,213.333,1089,2020-07-25
Uganda,213.333,1103,2020-07-26
Uganda,213.333,1115,2020-07-27
Uganda,213.333,1128,2020-07-28
Uganda,213.333,1135,2020-07-29
Uganda,213.333,1140,2020-07-30
Uganda,213.333,1147,2020-07-31
Uganda,213.333,1154,2020-08-01
Uganda,213.333,1176,2020-08-02
Uganda,213.333,1182,2020-08-03
Uganda,213.333,1195,2020-08-04
Uganda,213.333,1203,2020-08-05
Uganda,213.333,1213,2020-08-06
Uganda,213.333,1223,2020-08-07
Uganda,213.333,1254,2020-08-08
Uganda,213.333,1267,2020-08-09
Uganda,213.333,1283,2020-08-10
Ukraine,539.849,1,2020-03-04
Ukraine,539.849,3,2020-03-13
Ukraine,539.849,3,2020-03-16
Ukraine,539.849,5,2020-03-17
Ukraine,539.849,14,2020-03-18
Ukraine,539.849,19,2020-03-19
Ukraine,539.849,26,2020-03-20
Ukraine,539.849,26,2020-03-21
Ukraine,539.849,41,2020-03-22
Ukraine,539.849,47,2020-03-23
Ukraine,539.849,73,2020-03-24
Ukraine,539.849,84,2020-03-25
Ukraine,539.849,113,2020-03-26
Ukraine,539.849,156,2020-03-27
Ukraine,539.849,218,2020-03-28
Ukraine,539.849,311,2020-03-29
Ukraine,539.849,418,2020-03-30
Ukraine,539.849,480,2020-03-31
Ukraine,539.849,549,2020-04-01
Ukraine,539.849,794,2020-04-02
Ukraine,539.849,897,2020-04-03
Ukraine,539.849,1072,2020-04-04
Ukraine,539.849,1225,2020-04-05
Ukraine,539.849,1308,2020-04-06
Ukraine,539.849,1319,2020-04-07
Ukraine,539.849,1462,2020-04-08
Ukraine,539.849,1668,2020-04-09
Ukraine,539.849,1892,2020-04-10
Ukraine,539.849,2203,2020-04-11
Ukraine,539.849,2511,2020-04-12
Ukraine,539.849,2777,2020-04-13
Ukraine,539.849,3102,2020-04-14
Ukraine,539.849,3372,2020-04-15
Ukraine,539.849,3764,2020-04-16
Ukraine,539.849,4161,2020-04-17
Ukraine,539.849,4462,2020-04-18
Ukraine,539.849,5106,2020-04-19
Ukraine,539.849,5449,2020-04-20
Ukraine,539.849,5710,2020-04-21
Ukraine,539.849,6125,2020-04-22
Ukraine,539.849,6592,2020-04-23
Ukraine,539.849,7170,2020-04-24
Ukraine,539.849,7647,2020-04-25
Ukraine,539.849,8125,2020-04-26
Ukraine,539.849,8617,2020-04-27
Ukraine,539.849,9009,2020-04-28
Ukraine,539.849,9410,2020-04-29
Ukraine,539.849,9866,2020-04-30
Ukraine,539.849,10406,2020-05-01
Ukraine,539.849,10861,2020-05-02
Ukraine,539.849,11411,2020-05-03
Ukraine,539.849,11913,2020-05-04
Ukraine,539.849,12331,2020-05-05
Ukraine,539.849,12697,2020-05-06
Ukraine,539.849,13184,2020-05-07
Ukraine,539.849,13691,2020-05-08
Ukraine,539.849,14195,2020-05-09
Ukraine,539.849,14710,2020-05-10
Ukraine,539.849,15232,2020-05-11
Ukraine,539.849,15648,2020-05-12
Ukraine,539.849,16023,2020-05-13
Ukraine,539.849,16425,2020-05-14
Ukraine,539.849,16847,2020-05-15
Ukraine,539.849,17330,2020-05-16
Ukraine,539.849,17858,2020-05-17
Ukraine,539.849,18291,2020-05-18
Ukraine,539.849,18616,2020-05-19
Ukraine,539.849,18876,2020-05-20
Ukraine,539.849,19230,2020-05-21
Ukraine,539.849,19706,2020-05-22
Ukraine,539.849,20148,2020-05-23
Ukraine,539.849,20580,2020-05-24
Ukraine,539.849,20986,2020-05-25
Ukraine,539.849,21245,2020-05-26
Ukraine,539.849,21584,2020-05-27
Ukraine,539.849,21905,2020-05-28
Ukraine,539.849,22382,2020-05-29
Ukraine,539.849,22811,2020-05-30
Ukraine,539.849,23204,2020-05-31
Ukraine,539.849,23672,2020-06-01
Ukraine,539.849,24012,2020-06-02
Ukraine,539.849,24340,2020-06-03
Ukraine,539.849,24823,2020-06-04
Ukraine,539.849,25411,2020-06-05
Ukraine,539.849,25964,2020-06-06
Ukraine,539.849,26514,2020-06-07
Ukraine,539.849,26999,2020-06-08
Ukraine,539.849,27462,2020-06-09
Ukraine,539.849,27856,2020-06-10
Ukraine,539.849,28381,2020-06-11
Ukraine,539.849,29070,2020-06-12
Ukraine,539.849,29753,2020-06-13
Ukraine,539.849,30506,2020-06-14
Ukraine,539.849,31154,2020-06-15
Ukraine,539.849,31810,2020-06-16
Ukraine,539.849,32476,2020-06-17
Ukraine,539.849,33234,2020-06-18
Ukraine,539.849,34063,2020-06-19
Ukraine,539.849,34984,2020-06-20
Ukraine,539.849,35825,2020-06-21
Ukraine,539.849,36560,2020-06-22
Ukraine,539.849,37241,2020-06-23
Ukraine,539.849,38074,2020-06-24
Ukraine,539.849,39014,2020-06-25
Ukraine,539.849,40008,2020-06-26
Ukraine,539.849,41117,2020-06-27
Ukraine,539.849,42065,2020-06-28
Ukraine,539.849,42982,2020-06-29
Ukraine,539.849,43628,2020-06-30
Ukraine,539.849,44334,2020-07-01
Ukraine,539.849,44998,2020-07-02
Ukraine,539.849,45887,2020-07-03
Ukraine,539.849,46763,2020-07-04
Ukraine,539.849,47677,2020-07-05
Ukraine,539.849,48500,2020-07-06
Ukraine,539.849,49043,2020-07-07
Ukraine,539.849,49607,2020-07-08
Ukraine,539.849,50414,2020-07-09
Ukraine,539.849,51224,2020-07-10
Ukraine,539.849,52043,2020-07-11
Ukraine,539.849,52843,2020-07-12
Ukraine,539.849,53521,2020-07-13
Ukraine,539.849,54133,2020-07-14
Ukraine,539.849,54771,2020-07-15
Ukraine,539.849,55607,2020-07-16
Ukraine,539.849,56455,2020-07-17
Ukraine,539.849,57264,2020-07-18
Ukraine,539.849,58111,2020-07-19
Ukraine,539.849,58842,2020-07-20
Ukraine,539.849,59493,2020-07-21
Ukraine,539.849,60166,2020-07-22
Ukraine,539.849,60995,2020-07-23
Ukraine,539.849,61851,2020-07-24
Ukraine,539.849,62823,2020-07-25
Ukraine,539.849,63929,2020-07-26
Ukraine,539.849,64849,2020-07-27
Ukraine,539.849,65656,2020-07-28
Ukraine,539.849,66575,2020-07-29
Ukraine,539.849,67597,2020-07-30
Ukraine,539.849,68794,2020-07-31
Ukraine,539.849,69884,2020-08-01
Ukraine,539.849,71056,2020-08-02
Ukraine,539.849,72168,2020-08-03
Ukraine,539.849,73158,2020-08-04
Ukraine,539.849,74219,2020-08-05
Ukraine,539.849,75490,2020-08-06
Ukraine,539.849,76808,2020-08-07
Ukraine,539.849,78261,2020-08-08
Ukraine,539.849,79750,2020-08-09
Ukraine,539.849,81957,2020-08-10
Uruguay,160.708,6,2020-03-15
Uruguay,160.708,8,2020-03-16
Uruguay,160.708,29,2020-03-17
Uruguay,160.708,50,2020-03-18
Uruguay,160.708,79,2020-03-19
Uruguay,160.708,94,2020-03-20
Uruguay,160.708,110,2020-03-21
Uruguay,160.708,135,2020-03-22
Uruguay,160.708,158,2020-03-23
Uruguay,160.708,162,2020-03-24
Uruguay,160.708,189,2020-03-25
Uruguay,160.708,217,2020-03-26
Uruguay,160.708,238,2020-03-27
Uruguay,160.708,238,2020-03-28
Uruguay,160.708,259,2020-03-29
Uruguay,160.708,295,2020-03-30
Uruguay,160.708,324,2020-03-31
Uruguay,160.708,330,2020-04-01
Uruguay,160.708,341,2020-04-02
Uruguay,160.708,359,2020-04-03
Uruguay,160.708,371,2020-04-04
Uruguay,160.708,390,2020-04-05
Uruguay,160.708,407,2020-04-06
Uruguay,160.708,411,2020-04-07
Uruguay,160.708,417,2020-04-08
Uruguay,160.708,426,2020-04-09
Uruguay,160.708,433,2020-04-10
Uruguay,160.708,446,2020-04-11
Uruguay,160.708,453,2020-04-12
Uruguay,160.708,465,2020-04-13
Uruguay,160.708,472,2020-04-14
Uruguay,160.708,483,2020-04-15
Uruguay,160.708,493,2020-04-16
Uruguay,160.708,502,2020-04-17
Uruguay,160.708,508,2020-04-18
Uruguay,160.708,517,2020-04-19
Uruguay,160.708,528,2020-04-20
Uruguay,160.708,535,2020-04-21
Uruguay,160.708,543,2020-04-22
Uruguay,160.708,549,2020-04-23
Uruguay,160.708,557,2020-04-24
Uruguay,160.708,563,2020-04-25
Uruguay,160.708,596,2020-04-26
Uruguay,160.708,606,2020-04-27
Uruguay,160.708,620,2020-04-28
Uruguay,160.708,625,2020-04-29
Uruguay,160.708,630,2020-04-30
Uruguay,160.708,643,2020-05-01
Uruguay,160.708,648,2020-05-02
Uruguay,160.708,652,2020-05-03
Uruguay,160.708,655,2020-05-04
Uruguay,160.708,657,2020-05-05
Uruguay,160.708,670,2020-05-06
Uruguay,160.708,673,2020-05-07
Uruguay,160.708,684,2020-05-08
Uruguay,160.708,694,2020-05-09
Uruguay,160.708,702,2020-05-10
Uruguay,160.708,707,2020-05-11
Uruguay,160.708,711,2020-05-12
Uruguay,160.708,717,2020-05-13
Uruguay,160.708,719,2020-05-14
Uruguay,160.708,724,2020-05-15
Uruguay,160.708,732,2020-05-16
Uruguay,160.708,733,2020-05-17
Uruguay,160.708,734,2020-05-18
Uruguay,160.708,737,2020-05-19
Uruguay,160.708,738,2020-05-20
Uruguay,160.708,746,2020-05-21
Uruguay,160.708,749,2020-05-22
Uruguay,160.708,753,2020-05-23
Uruguay,160.708,764,2020-05-24
Uruguay,160.708,769,2020-05-25
Uruguay,160.708,787,2020-05-26
Uruguay,160.708,789,2020-05-27
Uruguay,160.708,803,2020-05-28
Uruguay,160.708,811,2020-05-29
Uruguay,160.708,816,2020-05-30
Uruguay,160.708,821,2020-05-31
Uruguay,160.708,823,2020-06-01
Uruguay,160.708,825,2020-06-02
Uruguay,160.708,826,2020-06-03
Uruguay,160.708,828,2020-06-04
Uruguay,160.708,832,2020-06-05
Uruguay,160.708,834,2020-06-06
Uruguay,160.708,845,2020-06-07
Uruguay,160.708,845,2020-06-08
Uruguay,160.708,845,2020-06-09
Uruguay,160.708,846,2020-06-10
Uruguay,160.708,847,2020-06-11
Uruguay,160.708,847,2020-06-12
Uruguay,160.708,847,2020-06-13
Uruguay,160.708,847,2020-06-14
Uruguay,160.708,848,2020-06-15
Uruguay,160.708,848,2020-06-16
Uruguay,160.708,849,2020-06-17
Uruguay,160.708,849,2020-06-18
Uruguay,160.708,850,2020-06-19
Uruguay,160.708,853,2020-06-20
Uruguay,160.708,859,2020-06-21
Uruguay,160.708,876,2020-06-22
Uruguay,160.708,882,2020-06-23
Uruguay,160.708,885,2020-06-24
Uruguay,160.708,902,2020-06-25
Uruguay,160.708,907,2020-06-26
Uruguay,160.708,919,2020-06-27
Uruguay,160.708,924,2020-06-28
Uruguay,160.708,929,2020-06-29
Uruguay,160.708,932,2020-06-30
Uruguay,160.708,936,2020-07-01
Uruguay,160.708,943,2020-07-02
Uruguay,160.708,947,2020-07-03
Uruguay,160.708,952,2020-07-04
Uruguay,160.708,955,2020-07-05
Uruguay,160.708,956,2020-07-06
Uruguay,160.708,960,2020-07-07
Uruguay,160.708,965,2020-07-08
Uruguay,160.708,974,2020-07-09
Uruguay,160.708,977,2020-07-10
Uruguay,160.708,985,2020-07-11
Uruguay,160.708,986,2020-07-12
Uruguay,160.708,987,2020-07-13
Uruguay,160.708,989,2020-07-14
Uruguay,160.708,997,2020-07-15
Uruguay,160.708,1009,2020-07-16
Uruguay,160.708,1009,2020-07-17
Uruguay,160.708,1037,2020-07-18
Uruguay,160.708,1044,2020-07-19
Uruguay,160.708,1054,2020-07-20
Uruguay,160.708,1064,2020-07-21
Uruguay,160.708,1096,2020-07-22
Uruguay,160.708,1117,2020-07-23
Uruguay,160.708,1141,2020-07-24
Uruguay,160.708,1166,2020-07-25
Uruguay,160.708,1174,2020-07-26
Uruguay,160.708,1192,2020-07-27
Uruguay,160.708,1202,2020-07-28
Uruguay,160.708,1218,2020-07-29
Uruguay,160.708,1237,2020-07-30
Uruguay,160.708,1243,2020-07-31
Uruguay,160.708,1264,2020-08-01
Uruguay,160.708,1278,2020-08-02
Uruguay,160.708,1286,2020-08-03
Uruguay,160.708,1291,2020-08-04
Uruguay,160.708,1300,2020-08-05
Uruguay,160.708,1309,2020-08-06
